Skill,Explanation,Related Course,Credits,Collapsed Skill,Program,Title,Professor,Professor Google Scholar Citations,Description,Semester
Machine learning,"Students will learn and apply machine learning algorithms and models to NLP tasks, such as text classification and sentiment analysis.",Natural Language Processing,3,Machine Learning Algorithms,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Data analysis,Students will acquire skills in analyzing and interpreting large amounts of textual data using NLP tools and techniques.,Natural Language Processing,3,Data Analysis and Interpretation,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) or the instructors permission. Computational approaches to natural language generation and understanding. Recommended preparation: some previous or concurrent exposure to AI or Machine Learning. Topics include information extraction, summarization, machine translation, dialogue systems, and emotional speech. Particular attention is given to robust techniques that can handle understanding and generation for the large amounts of text on the Web or in other large corpora. Programming exercises in several of these areas.",Fall 2023
Data analysis,Students will acquire skills in analyzing and interpreting large amounts of textual data using NLP tools and techniques.,Natural Language Processing,3,Data Analysis and Interpretation,COMS,Natural Language Processing,Daniel Bauer,452.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) and any course on probability. Prior knowledge of Python is recommended. Provides a broad understanding of the basic techniques for building intelligent computer systems. Topics include state-space problem representations, problem reduction and and-or graphs, game playing and heuristic search, predicate calculus, and resolution theorem proving, AI systems and languages for knowledge representation, machine learning and concept formation and other topics such as natural language processing may be included as time permits.",Spring 2023
Computer vision,Students will learn how to analyze and interpret visual input as data.,"VISUAL INTERFACES TO COMP
",3,Computer vision,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Algorithm design,Students will gain proficiency in designing algorithms for visual recognition and interpretation.,"VISUAL INTERFACES TO COMP
",3,Algorithm design,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Human-computer interaction,Students will learn how to design visual interfaces for computer systems.,"VISUAL INTERFACES TO COMP
",3,Human-computer interaction,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Data analysis,Students will develop skills in analyzing imagery such as fingerprint or iris patterns.,"VISUAL INTERFACES TO COMP
",3,Data Analysis and Interpretation,COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Natural language processing,Students will learn how to generate natural language descriptions of medical or map imagery.,"VISUAL INTERFACES TO COMP
",3,Natural Language Processing (NLP),COMS,"VISUAL INTERFACES TO COMP
",John R Kender,5576.0,"Prerequisites: (COMS W3134 or COMS W3136 or COMS W3137) Visual input as data and for control of computer systems. Survey and analysis of architecture, algorithms, and underlying assumptions of commercial and research systems that recognize and interpret human gestures, analyze imagery such as fingerprint or iris patterns, generate natural language descriptions of medical or map imagery. Explores foundations in human psychophysics, cognitive science, and artificial intelligence.",Spring 2023
Robotic programming languages,Students will learn how to design and use programming languages specifically for robotics. This skill is important as it allows students to effectively program and control robots.,Computation Aspects of Robotics,3,Robotic programming languages,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Sensor integration,Students will gain proficiency in integrating sensors into robotic systems. This skill is essential for robots to perceive and interact with their environment.,Computation Aspects of Robotics,3,Sensor integration,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Artificial intelligence for planning,Students will learn how to apply artificial intelligence techniques to plan and optimize robot movements and actions. This skill enables robots to make intelligent decisions and adapt to changing situations.,Computation Aspects of Robotics,3,Artificial intelligence for planning,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Coordinate frames and kinematics,Students will develop a solid understanding of coordinate frames and kinematics in robotics. This skill is crucial for accurately controlling robot movements and positions.,Computation Aspects of Robotics,3,Coordinate frames and kinematics,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Computer architectures for robotics,Students will learn about the different computer architectures used in robotics systems. This skill is important for designing efficient and reliable robotic systems.,Computation Aspects of Robotics,3,Computer architectures for robotics,COMS,Computation Aspects of Robotics,Shuran Song,23592.0,"Prerequisites: (COMS W3134 or COMS W3136COMS W3137) Introduction to robotics from a computer science perspective. Topics include coordinate frames and kinematics, computer architectures for robotics, integration and use of sensors, world modeling systems, design and use of robotic programming languages, and applications of artificial intelligence for planning, assembly, and manipulation.",Spring 2023
Cryptographic protocol design,Students will learn how to design secure cryptographic protocols to protect sensitive information.,Security II,3,Cryptographic protocol design,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
Security testing and fuzzing,Students will gain proficiency in testing and fuzzing techniques to identify vulnerabilities in security systems.,Security II,3,Security testing and fuzzing,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
Blockchain,Students will learn about the fundamentals of blockchain technology and its applications in ensuring secure transactions.,Security II,3,Blockchain,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
Hardware and software security techniques,Students will acquire knowledge and practical skills in implementing security measures for both hardware and software systems.,Security II,3,Hardware and software security techniques,COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
"Centralized, distributed, and cloud system security","Students will develop the ability to secure different types of systems, including centralized, distributed, and cloud-based architectures.",Security II,3,"Centralized, distributed, and cloud system security",COMS,Security II,Steven M Bellovin,19441.0,"Advanced security. Centralized, distributed, and cloud system security. Cryptographic protocol design choices. Hardware and software security techniques. Security testing and fuzzing. Blockchain. Human security issues. Note: May not earn credit for both W4182 and W4180 or W4187. ",Spring 2023
Convolutional networks and back-propagation,"Students will gain proficiency in understanding and implementing convolutional networks and back-propagation algorithms, which are fundamental techniques in computer vision.",Computer Vision,3,Convolutional networks and back-propagation,COMS,Computer Vision,Carl Vondrick,11994.0,"Advanced course in computer vision. Topics include convolutional networks and back-propagation, object and action recognition, self-supervised and few-shot learning, image synthesis and generative models, object tracking, vision and language, vision and audio, 3D representations, interpretability, and bias, ethics, and media deception. ",Spring 2023
Object and action recognition,Students will learn how to develop algorithms and models for recognizing and classifying objects and actions in images or videos.,Computer Vision,3,Computer Vision,COMS,Computer Vision,Carl Vondrick,11994.0,"Advanced course in computer vision. Topics include convolutional networks and back-propagation, object and action recognition, self-supervised and few-shot learning, image synthesis and generative models, object tracking, vision and language, vision and audio, 3D representations, interpretability, and bias, ethics, and media deception. ",Spring 2023
Image synthesis and generative models,Students will acquire the skills to generate realistic images and learn about generative models such as GANs (Generative Adversarial Networks).,Computer Vision,3,Image synthesis and generative models,COMS,Computer Vision,Carl Vondrick,11994.0,"Advanced course in computer vision. Topics include convolutional networks and back-propagation, object and action recognition, self-supervised and few-shot learning, image synthesis and generative models, object tracking, vision and language, vision and audio, 3D representations, interpretability, and bias, ethics, and media deception. ",Spring 2023
Object tracking,Students will learn techniques for tracking objects in videos and develop the ability to implement object tracking algorithms.,Computer Vision,3,Object tracking,COMS,Computer Vision,Carl Vondrick,11994.0,"Advanced course in computer vision. Topics include convolutional networks and back-propagation, object and action recognition, self-supervised and few-shot learning, image synthesis and generative models, object tracking, vision and language, vision and audio, 3D representations, interpretability, and bias, ethics, and media deception. ",Spring 2023
Vision and language,"Students will develop skills in integrating computer vision with natural language processing, enabling them to understand and analyze visual content based on textual descriptions.",Computer Vision,3,Vision and language,COMS,Computer Vision,Carl Vondrick,11994.0,"Advanced course in computer vision. Topics include convolutional networks and back-propagation, object and action recognition, self-supervised and few-shot learning, image synthesis and generative models, object tracking, vision and language, vision and audio, 3D representations, interpretability, and bias, ethics, and media deception. ",Spring 2023
